uid,element_id,tag_name,text_content,class_name,x,y,width,height,xpath,page_url,source_file
196,,script,"<!--
    window.$Nav && $Nav.declare('config.fixedBarBeacon',true);
    window.$Nav && $Nav.when(""data"").run(function(data) { data({""freshTimeout"":{""template"":{""name"":""flyoutError"",""data"":{""error"":{""title"":""<style>#nav-flyout-fresh{width:269px;padding:0;}#nav-flyout-fresh .nav-flyout-content{padding:0;}</style><a href='/amazonfresh'><img src='https://web.archive.org/web/20240101064255/https://images-eu.ssl-images-amazon.com/images/G/02/omaha/images/yoda/flyout_72dpi._V270092858_.png' /></a>""}}}},""cartTimeout"":{""template"":{""name"":""flyoutError"",""data"":{""error"":{""button"":{""text"":""Your Cart"",""url"":""/gp/cart/view.html?ref_=nav_err_cart_timeout""},""title"":""Oops!"",""paragraph"":""There is a problem loading your cart right now""}}}},""primeTimeout"":{""template"":{""name"":""flyoutError"",""data"":{""error"":{""title"":""<a href='/gp/prime?ref_=nav_prime_btn_fb'><img src='https://web.archive.org/web/20240101064255/https://images-eu.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/G/02/prime/yourprime/yourprime-widget-piv-fallback._V310089192_.jpg' /></a>""}}}},""ewcTimeout"":{""template"":{""name"":""flyoutError"",""data"":{""error"":{""button"":{""text"":""Your Cart"",""url"":""/gp/cart/view.html?ref_=nav_err_ewc_timeout""},""title"":""Oops!"",""paragraph"":""There is a problem loading your cart right now""}}}},""errorWishlist"":{""template"":{""name"":""flyoutError"",""data"":{""error"":{""button"":{""text"":""Your Wish List"",""url"":""/gp/registry/wishlist/?ref_=nav_err_wishlist""},""title"":""Oops!"",""paragraph"":""There is a problem retrieving the list right now""}}}},""emptyWishlist"":{""template"":{""name"":""flyoutError"",""data"":{""error"":{""button"":{""text"":""Your Wish List"",""url"":""/gp/registry/wishlist/?ref_=nav_err_empty_wishlist""},""title"":""Oops!"",""paragraph"":""Your list is empty""}}}},""yourAccountContent"":{""template"":{""name"":""flyoutError"",""data"":{""error"":{""button"":{""text"":""Your Account"",""url"":""/gp/css/homepage.html?ref_=nav_err_youraccount""},""title"":""Oops!"",""paragraph"":""There is a problem retrieving the list right now""}}}},""shopAllTimeout"":{""template"":{""name"":""flyoutError"",""data"":{""error"":{""paragraph"":""There is a problem retrieving the list right now""}}}},""kindleTimeout"":{""template"":{""name"":""flyoutError"",""data"":{""error"":{""paragraph"":""There is a problem retrieving the list right now""}}}}}); });
window.$Nav && $Nav.when(""util.templates"").run(""FlyoutErrorTemplate"", function(templates) {
      templates.add(""flyoutError"", ""<# if(error.title) { #><span class='nav-title'><#=error.title #></span><# } #><# if(error.paragraph) { #><p class='nav-paragraph'><#=error.paragraph #></p><# } #><# if(error.button) { #><a href='<#=error.button.url #>' class='nav-action-button' ><span class='nav-action-inner'><#=error.button.text #></span></a><# } #>"");
    });

    if (typeof uet == 'function') {
    uet('bb', 'iss-init-pc', {wb: 1});
  }
  if (!window.$SearchJS && window.$Nav) {
    window.$SearchJS = $Nav.make('sx');
  }

  var opts = {
    host: ""completion.amazon.co.uk/search/complete""
  , marketId: ""44571""
  , obfuscatedMarketId: ""A21TJRUUN4KGV""
  , searchAliases: [""aps"",""amazonfresh"",""amazon-devices"",""stripbooks"",""audible"",""computers"",""digital-text"",""dvd"",""instant-video"",""electronics"",""hpc"",""kitchen"",""furniture"",""popular"",""software"",""videogames"",""toys"",""beauty"",""baby"",""watches"",""jewelry"",""luggage"",""mobile-apps"",""apparel"",""shoes"",""sporting"",""gift-cards"",""grocery"",""mi"",""office-products"",""pets"",""automotive"",""industrial"",""fashion"",""fashion-baby"",""fashion-baby-boys"",""fashion-baby-girls"",""fashion-boys"",""fashion-boys-clothing"",""fashion-boys-jewelry"",""fashion-boys-shoes"",""fashion-boys-watches"",""fashion-girls"",""fashion-girls-clothing"",""fashion-girls-jewelry"",""fashion-girls-shoes"",""fashion-girls-watches"",""fashion-luggage"",""fashion-mens"",""fashion-mens-clothing"",""fashion-mens-jewelry"",""fashion-mens-shoes"",""fashion-mens-watches"",""fashion-womens"",""fashion-womens-clothing"",""fashion-womens-handbags"",""fashion-womens-jewelry"",""fashion-womens-shoes"",""fashion-womens-watches"",""appliances"",""pantry"",""lawngarden"",""local-services"",""luxury-beauty"",""nowstore"",""more"",""bigbazaar"",""home-improvement"",""alexa-skills"",""collectibles"",""todays-deals"",""under-ten-dollars"",""specialty-aps-sns""]
  , filterAliases: []
  , pageType: ""Gateway""
  , requestId: ""41N8GT02RB9MYFZGMCWR""
  , sessionId: ""000-0000000-0000000""
  , language: ""en_IN""
  , customerId: """"
  , asin: """"
  , b2b: 0
  , fresh: 0
  , isJpOrCn: 0
  , isUseAuiIss: 1
};

var issOpts = {
    fallbackFlag: 1
  , isDigitalFeaturesEnabled: 0
  , isWayfindingEnabled: 0
  , dropdown: ""select.searchSelect""
  , departmentText: ""in {department}""
  , suggestionText: ""Search suggestions""
  , recentSearchesTreatment: ""C""
  , authorSuggestionText: ""all books by {author}""
  , translatedStringsMap: {""sx-recent-searches"":""Recent searches"",""sx-your-recent-search"":""Inspired by your recent search""}
  , biaTitleText: """"
  , biaPurchasedText: """"
  , biaViewAllText: """"
  , biaViewAllManageText: """"
  , biaAndText: """"
  , biaManageText: """"
  , biaWeblabTreatment: """"
  , issNavConfig: {}
  , np: 0
  , issCorpus: []
  , cf: 1
  , removeDeepNodeISS: """"
  , trendingTreatment: ""C""
  , useAPIV2: """"
  , opfSwitch: """"
  , isISSDesktopRefactorEnabled: ""1""
  , useServiceHighlighting: ""true""
  , isInternal: 0
  , isAPICachingDisabled: true
  , isBrowseNodeScopingEnabled: false
  , isStorefrontTemplateEnabled: false
  , disableAutocompleteOnFocus: """"
};

  if (opts.isUseAuiIss === 1 && window.$Nav) {
  window.$Nav.when('sx.iss').run('iss-mason-init', function(iss){
    var issInitObj = buildIssInitObject(opts, issOpts, true);
    new iss.IssParentCoordinator(issInitObj);

    $SearchJS.declare('canCreateAutocomplete', issInitObj);
  });
} else if (window.$SearchJS) {
  var iss;

  // BEGIN Deprecated globals
  var issHost = opts.host
    , issMktid = opts.marketId
    , issSearchAliases = opts.searchAliases
    , updateISSCompletion = function() { iss.updateAutoCompletion(); };
  // END deprecated globals


  $SearchJS.when('jQuery', 'search-js-autocomplete-lib').run('autocomplete-init', initializeAutocomplete);
  $SearchJS.when('canCreateAutocomplete').run('createAutocomplete', createAutocomplete);

} // END conditional for window.$SearchJS
  function initializeAutocomplete(jQuery) {
  var issInitObj = buildIssInitObject(opts, issOpts);
  $SearchJS.declare(""canCreateAutocomplete"", issInitObj);
} // END initializeAutocomplete
  function initSearchCsl(searchCSL, issInitObject) {
  searchCSL.init(
    opts.pageType,
    (window.ue && window.ue.rid) || opts.requestId
  );
  $SearchJS.declare(""canCreateAutocomplete"", issInitObject);
} // END initSearchCsl
  function createAutocomplete(issObject) {
  iss = new AutoComplete(issObject);

  $SearchJS.publish(""search-js-autocomplete"", iss);

  logMetrics();
} // END createAutocomplete
  function buildIssInitObject(opts, issOpts, isNewIss) {
    var issInitObj = {
        src: opts.host
      , sessionId: opts.sessionId
      , requestId: opts.requestId
      , mkt: opts.marketId
      , obfMkt: opts.obfuscatedMarketId
      , pageType: opts.pageType
      , language: opts.language
      , customerId: opts.customerId
      , fresh: opts.fresh
      , b2b: opts.b2b
      , aliases: opts.searchAliases
      , fb: issOpts.fallbackFlag
      , isDigitalFeaturesEnabled: issOpts.isDigitalFeaturesEnabled
      , isWayfindingEnabled: issOpts.isWayfindingEnabled
      , issPrimeEligible: issOpts.issPrimeEligible
      , deptText: issOpts.departmentText
      , sugText: issOpts.suggestionText
      , filterAliases: opts.filterAliases
      , biaWidgetUrl: opts.biaWidgetUrl
      , recentSearchesTreatment: issOpts.recentSearchesTreatment
      , authorSuggestionText: issOpts.authorSuggestionText
      , translatedStringsMap: issOpts.translatedStringsMap
      , biaTitleText: """"
      , biaPurchasedText: """"
      , biaViewAllText: """"
      , biaViewAllManageText: """"
      , biaAndText: """"
      , biaManageText: """"
      , biaWeblabTreatment: """"
      , issNavConfig: issOpts.issNavConfig
      , cf: issOpts.cf
      , ime: opts.isJpOrCn
      , mktid: opts.marketId
      , qs: opts.isJpOrCn
      , issCorpus: issOpts.issCorpus
      , deepNodeISS: {
          searchAliasAccessor: function($) {
            return (window.SearchPageAccess && window.SearchPageAccess.searchAlias()) ||
                   $('select.searchSelect').children().attr('data-root-alias');
          },
          searchAliasDisplayNameAccessor: function() {
            return (window.SearchPageAccess && window.SearchPageAccess.searchAliasDisplayName());
          }
        }
      , removeDeepNodeISS: issOpts.removeDeepNodeISS
      , trendingTreatment: issOpts.trendingTreatment
      , useAPIV2: issOpts.useAPIV2
      , opfSwitch: issOpts.opfSwitch
      , isISSDesktopRefactorEnabled: issOpts.isISSDesktopRefactorEnabled
      , useServiceHighlighting: issOpts.useServiceHighlighting
      , isInternal: issOpts.isInternal
      , isAPICachingDisabled: issOpts.isAPICachingDisabled
      , isBrowseNodeScopingEnabled: issOpts.isBrowseNodeScopingEnabled
      , isStorefrontTemplateEnabled: issOpts.isStorefrontTemplateEnabled
      , disableAutocompleteOnFocus: issOpts.disableAutocompleteOnFocus
      , asin: opts.asin
    };
  
    // If we aren't using the new ISS then we need to add these properties
    
    if (!isNewIss) {
      issInitObj.dd = issOpts.dropdown; // The element with id searchDropdownBox doesn't exist in C.
      issInitObj.imeSpacing = issOpts.imeSpacing;
      issInitObj.isNavInline = 1;
      issInitObj.triggerISSOnClick = 0;
      issInitObj.sc = 1;
      issInitObj.np = issOpts.np;
    }
  
    return issInitObj;
  } // END buildIssInitObject
  function logMetrics() {
  if (typeof uet == 'function' && typeof uex == 'function') {
      uet('be', 'iss-init-pc',
          {
              wb: 1
          });
      uex('ld', 'iss-init-pc',
          {
              wb: 1
          });
  }
} // END logMetrics
  
    
window.$Nav && $Nav.declare('config.navDeviceType','desktop');

window.$Nav && $Nav.declare('config.navDebugHighres',false);

window.$Nav && $Nav.declare('config.pageType','Gateway');
window.$Nav && $Nav.declare('config.subPageType','desktop');

window.$Nav && $Nav.declare('config.dynamicMenuUrl','\x2Fgp\x2Fnavigation\x2Fajax\x2Fdynamic\x2Dmenu.html');

window.$Nav && $Nav.declare('config.dismissNotificationUrl','\x2Fgp\x2Fnavigation\x2Fajax\x2Fdismissnotification.html');

window.$Nav && $Nav.declare('config.enableDynamicMenus',true);

window.$Nav && $Nav.declare('config.isInternal',false);

window.$Nav && $Nav.declare('config.isBackup',false);

window.$Nav && $Nav.declare('config.isRecognized',false);

window.$Nav && $Nav.declare('config.transientFlyoutTrigger','\x23nav\x2Dtransient\x2Dflyout\x2Dtrigger');

window.$Nav && $Nav.declare('config.subnavFlyoutUrl','\x2Fnav\x2Fajax\x2FsubnavFlyout');
window.$Nav && $Nav.declare('config.isSubnavFlyoutMigrationEnabled',true);


window.$Nav && $Nav.declare('config.alexaListEnabled',true);

window.$Nav && $Nav.declare('config.readyOnATF',true);

window.$Nav && $Nav.declare('config.dynamicMenuArgs',{""rid"":""41N8GT02RB9MYFZGMCWR"",""isFullWidthPrime"":0,""isPrime"":0,""dynamicRequest"":1,""weblabs"":"""",""isFreshRegionAndCustomer"":"""",""primeMenuWidth"":310});

window.$Nav && $Nav.declare('config.customerName',false);

window.$Nav && $Nav.declare('config.customerCountryCode',null);

window.$Nav && $Nav.declare('config.yourAccountPrimeURL',null);

window.$Nav && $Nav.declare('config.yourAccountPrimeHover',true);

window.$Nav && $Nav.declare('config.searchBackState',{});

window.$Nav && $Nav.declare('nav.inline');

(function (i) {
  if(window._navbarSpriteUrl) {
    i.onload = function() {window.uet && uet('ne')};
    i.src = window._navbarSpriteUrl;
  }
}(new Image()));

window.$Nav && $Nav.declare('config.autoFocus',false);

window.$Nav && $Nav.declare('config.responsiveTouchAgents',[""ieTouch""]);

window.$Nav && $Nav.declare('config.responsiveGW',true);

window.$Nav && $Nav.declare('config.pageHideEnabled',false);

window.$Nav && $Nav.declare('config.sslTriggerType','null');
window.$Nav && $Nav.declare('config.sslTriggerRetry',0);

window.$Nav && $Nav.declare('config.doubleCart',false);

window.$Nav && $Nav.declare('config.signInOverride',false);

window.$Nav && $Nav.declare('config.signInTooltip',true);

window.$Nav && $Nav.declare('config.isPrimeMember',false);

window.$Nav && $Nav.declare('config.packardGlowTooltip',false);

window.$Nav && $Nav.declare('config.packardGlowFlyout',false);

window.$Nav && $Nav.declare('config.rightMarginAlignEnabled',true);

window.$Nav && $Nav.declare('config.flyoutAnimation',false);

window.$Nav && $Nav.declare('config.campusActivation','null');

window.$Nav && $Nav.declare('config.primeTooltip',false);

window.$Nav && $Nav.declare('config.primeDay',false);

window.$Nav && $Nav.declare('config.disableBuyItAgain',false);

window.$Nav && $Nav.declare('config.enableCrossShopBiaFlyout',false);

window.$Nav && $Nav.declare('config.pseudoPrimeFirstBrowse',null);

window.$Nav && $Nav.declare('config.sdaYourAccount',false);

window.$Nav && $Nav.declare('config.csYourAccount',false);

window.$Nav && $Nav.declare('config.cartFlyoutDisabled',true);

window.$Nav && $Nav.declare('config.isTabletBrowser',false);

window.$Nav && $Nav.declare('config.HmenuProximityArea',[200,200,200,200]);

window.$Nav && $Nav.declare('config.HMenuIsProximity',true);

window.$Nav && $Nav.declare('config.isPureAjaxALF',false);

window.$Nav && $Nav.declare('config.accountListFlyoutRedesign',false);

window.$Nav && $Nav.declare('config.navfresh',false);

window.$Nav && $Nav.declare('config.isFreshRegion',false);

if (window.ue && ue.tag) { ue.tag('navbar'); };

window.$Nav && $Nav.declare('config.blackbelt',true);

window.$Nav && $Nav.declare('config.beaconbelt',true);

window.$Nav && $Nav.declare('config.accountList',true);

window.$Nav && $Nav.declare('config.iPadTablet',false);

window.$Nav && $Nav.declare('config.searchapiEndpoint',false);

window.$Nav && $Nav.declare('config.timeline',false);

window.$Nav && $Nav.declare('config.timelineAsinPriceEnabled',false);

window.$Nav && $Nav.declare('config.timelineDeleteEnabled',false);



window.$Nav && $Nav.declare('config.extendedFlyout',false);

window.$Nav && $Nav.declare('config.flyoutCloseDelay',600);

window.$Nav && $Nav.declare('config.pssFlag',0);

window.$Nav && $Nav.declare('config.isPrimeTooltipMigrated',false);

window.$Nav && $Nav.declare('config.hashCustomerAndSessionId','b54479e8d6371bba2a650babfc38415c298cb83b');

window.$Nav && $Nav.declare('config.isExportMode',false);

window.$Nav && $Nav.declare('config.languageCode','en_IN');

window.$Nav && $Nav.declare('config.environmentVFI','AmazonNavigationCards\x2Fdevelopment\x40B6173718910\x2DAL2_x86_64');

window.$Nav && $Nav.declare('config.isHMenuBrowserCacheDisable',false);

window.$Nav && $Nav.declare('config.signInUrlWithRefTag','https\x3A\x2F\x2Fwww.amazon.in\x2Fap\x2Fsignin\x3Fopenid.pape.max_auth_age\x3D0\x26openid.return_to\x3Dhttps\x253A\x252F\x252Fwww.amazon.in\x252F\x253F_encoding\x253DUTF8\x2526ref_\x253DnavSignInUrlRefTagPlaceHolder\x26openid.identity\x3Dhttp\x253A\x252F\x252Fspecs.openid.net\x252Fauth\x252F2.0\x252Fidentifier_select\x26openid.assoc_handle\x3Dinflex\x26openid.mode\x3Dcheckid_setup\x26openid.claimed_id\x3Dhttp\x253A\x252F\x252Fspecs.openid.net\x252Fauth\x252F2.0\x252Fidentifier_select\x26openid.ns\x3Dhttp\x253A\x252F\x252Fspecs.openid.net\x252Fauth\x252F2.0');

window.$Nav && $Nav.declare('config.regionalStores',[]);

window.$Nav && $Nav.declare('config.isALFRedesignPT2',false);

window.$Nav && $Nav.declare('config.isNavALFRegistryGiftList',false);

window.$Nav && $Nav.declare('config.marketplaceId','A21TJRUUN4KGV');

window.$Nav && $Nav.declare('config.exportTransitionState','none');

window.$Nav && $Nav.declare('config.enableAeeXopFlyout',false);

window.$Nav && $Nav.declare('config.isPrimeFlyoutMigrationEnabled',false);

window.$Nav && $Nav.declare('config.isAjaxMigrated',true);

window.$Nav && $Nav.declare('config.isAjaxPaymentNotificationMigrated',false);

window.$Nav && $Nav.declare('config.isAjaxPaymentSuppressNotificationMigrated',false);

if (window.P && typeof window.P.declare === ""function"" && typeof window.P.now === ""function"") {
  window.P.now('packardGlowIngressJsEnabled').execute(function(glowEnabled) {
    if (!glowEnabled) {
      window.P.declare('packardGlowIngressJsEnabled', true);
    }
  });
  window.P.now('packardGlowStoreName').execute(function(storeName) {
    if (!storeName) {
      window.P.declare('packardGlowStoreName','generic');
    }
  });
}

window.$Nav && $Nav.declare('configComplete');

    -->",,,,,,/[document]/html/body/div[3]/img[2]/script[11],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
197,skippedLink,a,,,,,,,/[document]/html/body/div[3]/img[2]/a[3],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
198,,script,window.navmet.MainEnd = new Date();,,,,,,/[document]/html/body/div[3]/img[2]/script[12],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
199,,script,"if (window.ue_t0) {
      window.navmet.push({key:""NavMainEnd"",end:+new Date(),begin:window.ue_t0});
    }",,,,,,/[document]/html/body/div[3]/img[2]/script[13],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
200,pageContent,div,"Previous slide Next slide Up to 75% off | Headphones Up to 75% off | boAt Up to 75% off | boult Up to 75% off | Noise Up to 75% off | Zebronics See all offers Revamp your home in style Cushion covers, bedsheets & more Vases, decor and more Home storage Lighting solutions Explore all Up to 60% off | Styles for men Clothing Footwear Watches Bags & wallets End of season sale Get the perfect screen size | TVs Starting ₹6,999 Budget TVs | Up to 60% off 4K TVs | Up to 24 months No Cost EMI Big Screens | Up to 60% off Ultra Premium TVs | Up to 50% off See all offers Starting ₹139 | Amazon brands & more Starting ₹139 | Water bottles Starting ₹299 | Storage containers Starting ₹499 | Cookware Starting ₹399 | Racks & holders See more Appliances for your home | Up to 55% off Air conditioners Refrigerators Microwaves Washing machines See more Automotive essentials | Up to 60% off Cleaning accessories Tyre & rim care Helmets Vacuum cleaner See more Up to 60% off | Styles for women Women's Clothing Footwear+Handbags Watches Fashion jewellery End of season sale Up to 60% off | Professional tools, testing & more Professional tools Measuring instruments Cleaning supplies Medical supplies See more Today’s Deals See all deals Up to 25 % off Deal of the Day Great Deals on Health and Sports Supplements Up to 44 % off Deal of the Day Deal of The Day for Best Selling Books Up to 56 % off Deal of the Day Cookware, Pots & Pans from Top Brands Up to 95 % off Deal of the Day Travel Adapters And Electronic Accessories from RTS Up to 87 % off Deal of the Day Wallpapers Starting 149 from wolpin Up to 45 % off Deal of the Day Great Offers on Creatine suppliments by MuscleBlaze Up to 62 % off Deal of the Day Best Offers on Puma footwear & Clothing Best Sellers in Clothing & Accessories Best Sellers in Sports, Fitness & Outdoors Birthday store Gift for men Gift for women Gift for boys Gift for girls See more Customers’ Most-Loved Fashion for you Explore more Up to 60% off | Cleaning supplies, power tools & more Spin mops, wipes & more Hand tool kits Bathroom fittings & accessories Extension boards, plugs & more Explore all Bestsellers in Women's Indian Clothing Best Sellers in Toys & Games Up to 45% off | Beds and mattresses crafted for the best comfort See all offers Under ₹499 | Pocket-friendly fashion Clothing Backpacks Footwear View all End of season sale Try Prime today FREE 1-day delivery Latest movies and TV shows Ad-free music Get unlimited 5% cashback on shopping Enjoy all the benefits of Prime Crimes aaj kal | Watch now only on miniTV Watch more FREE content | only on miniTV Essentials for Expecting Mothers Pregnancy supplements Maternity Sleep & Loungewear Maternity pillows Maternity Skin care See more Up to 50% off | Unlock the potential of beauty with skin & hair care essentials See all offers One stop shop for all your wedding shopping Shop for her Shop for him Pooja essentials Explore the store See more Up to 60% off | Car, bike parts & accessories See more Minimum 50% off | Top styles for her Allen Solly, Fort Collins & more Biba, Aurelia & more Womanista, Mimosa & more Harpa, Only & more See all deals Under ₹699 | Combo packs | Amazon brands & more See all offers Up to 50% off | Elevate your audio aesthetic with headphones and earphones See all offers",a-section a-spacing-none,,,,,/[document]/html/body/div[3]/img[2]/div,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
201,,a,,,,,,,/[document]/html/body/div[3]/img[2]/div/a,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
202,,script,"window.GWI && GWI.AssetUtil && GWI.AssetUtil.load([{""type"":""image"",""src"":""https://web.archive.org/web/20240101064255/https://images-eu.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/G/31/img23/Fashion/Gw/Dec/one/Monthly/Deals-Unrec-PC_1500._CB586259946_.jpg""}]);
    window.P && P.register('preload');",,,,,,/[document]/html/body/div[3]/img[2]/div/script,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
203,desktop-banner,div,Previous slide Next slide,celwidget,,,,,/[document]/html/body/div[3]/img[2]/div/div,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
204,gw-desktop-herotator,div,Previous slide Next slide,a-section a-spacing-none aok-relative tall,,,,,/[document]/html/body/div[3]/img[2]/div/div/div,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
205,,div,Previous slide Next slide,a-begin a-carousel-container a-carousel-static a-carousel-display-single a-carousel-transition-slideCircular gw-desktop-herotator,,,,,/[document]/html/body/div[3]/img[2]/div/div/div/div,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
206,,input,,a-carousel-firstvisibleitem,,,,,/[document]/html/body/div[3]/img[2]/div/div/div/div/input,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
207,,div,Previous slide Next slide,a-row a-carousel-controls a-carousel-row a-carousel-has-buttons a-carousel-overlay-buttons a-carousel-rounded-buttons,,,,,/[document]/html/body/div[3]/img[2]/div/div/div/div/div,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
208,,div,Previous slide Next slide,a-carousel-row-inner,,,,,/[document]/html/body/div[3]/img[2]/div/div/div/div/div/div,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
209,,div,Previous slide,a-carousel-col a-carousel-left,,,,,/[document]/html/body/div[3]/img[2]/div/div/div/div/div/div/div,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
210,,a,Previous slide,a-carousel-goto-prevpage,,,,,/[document]/html/body/div[3]/img[2]/div/div/div/div/div/div/div/a,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
211,,i,Previous slide,a-icon a-icon-previous-rounded,,,,,/[document]/html/body/div[3]/img[2]/div/div/div/div/div/div/div/a/i,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
212,,span,Previous slide,a-icon-alt,,,,,/[document]/html/body/div[3]/img[2]/div/div/div/div/div/div/div/a/i/span,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
213,,div,,a-carousel-col a-carousel-center,,,,,/[document]/html/body/div[3]/img[2]/div/div/div/div/div/div/div[2],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
214,,div,,a-carousel-viewport,,,,,/[document]/html/body/div[3]/img[2]/div/div/div/div/div/div/div[2]/div,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
215,,ol,,a-carousel,,,,,/[document]/html/body/div[3]/img[2]/div/div/div/div/div/div/div[2]/div/ol,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
216,,li,,a-carousel-card,,,,,/[document]/html/body/div[3]/img[2]/div/div/div/div/div/div/div[2]/div/ol/li,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
217,gw-ftGr-desktop-hero-1,div,,gw-ftGr-desktop-hero gw-critical-content csm-placement-id-60e43e22-8add-4fe4-b7a8-857accc9eb37 desktop-gateway-hero_d656b340-48a6-47bf-898c-83a5797bfaaf celwidget pd_rd_wg-uNpxb pd_rd_w-IgtE2 pd_rd_r-c31616cc-be6a-4ba6-bf3a-5f0e7592426b,,,,,/[document]/html/body/div[3]/img[2]/div/div/div/div/div/div/div[2]/div/ol/li/div,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
218,CardInstancec2NCyLgmX4PLII_fmBsJMQ,div,,a-section a-spacing-none a-text-center scalable-image-link scalable-image-map card-lite,,,,,/[document]/html/body/div[3]/img[2]/div/div/div/div/div/div/div[2]/div/ol/li/div/div,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
219,,a,,a-link-normal,,,,,/[document]/html/body/div[3]/img[2]/div/div/div/div/div/div/div[2]/div/ol/li/div/div/a,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
220,,img,,,,,,,/[document]/html/body/div[3]/img[2]/div/div/div/div/div/div/div[2]/div/ol/li/div/div/a/img,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
221,,script,(function(f){f(P._namespace('gwiAutoInstVisible'));}(function(P) {if(window.GWI){GWI.Card.autoInstVisible('CardInstancec2NCyLgmX4PLII_fmBsJMQ');}}));,,,,,,/[document]/html/body/div[3]/img[2]/div/div/div/div/div/div/div[2]/div/ol/li/div/script,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
222,,script,"window.uet && uet('cf', 'heroAf', {wb: 1});
      window.uex && uex('ld', 'heroAf', {wb: 1});",,,,,,/[document]/html/body/div[3]/img[2]/div/div/div/div/div/div/div[2]/div/ol/script,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
223,,li,,a-carousel-card,,,,,/[document]/html/body/div[3]/img[2]/div/div/div/div/div/div/div[2]/div/ol/li[2],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
224,gw-ftGr-desktop-hero-2,div,,a-lazy-loaded gw-ftGr-desktop-hero csm-placement-id-1308294b-f583-41e7-b52f-354ca8b1bd96 desktop-gateway-hero_c2104848-ad73-4a19-b0dd-3d0627c30003 celwidget pd_rd_wg-uNpxb pd_rd_w-OJplb pd_rd_r-c31616cc-be6a-4ba6-bf3a-5f0e7592426b,,,,,/[document]/html/body/div[3]/img[2]/div/div/div/div/div/div/div[2]/div/ol/li[2]/div,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
225,,li,,a-carousel-card,,,,,/[document]/html/body/div[3]/img[2]/div/div/div/div/div/div/div[2]/div/ol/li[3],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
226,gw-ftGr-desktop-hero-3,div,,a-lazy-loaded gw-ftGr-desktop-hero csm-placement-id-96968884-8fa3-4b2c-9d80-274dafe9f57c desktop-gateway-hero_22358cfd-e386-4166-83de-3c0cce721158 celwidget pd_rd_wg-uNpxb pd_rd_w-SoeiN pd_rd_r-c31616cc-be6a-4ba6-bf3a-5f0e7592426b,,,,,/[document]/html/body/div[3]/img[2]/div/div/div/div/div/div/div[2]/div/ol/li[3]/div,https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
227,,li,,a-carousel-card,,,,,/[document]/html/body/div[3]/img[2]/div/div/div/div/div/div/div[2]/div/ol/li[4],https://web.archive.org/web/20240101064255/https://www.amazon.in/,20240101064255.html
